index,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
1067,1067,219,279,95,2,190,Shirt,Polo,XL,violet,117,79,"A violet coloured, XL sized, Polo Shirt",667,14137,2021-01-05,2021-01-10,5.0,fulan 667,Prefer not to say,30,66 Jacob PassSuite 159,4671,New Beau,Victoria,Australia,Active,Adults
1070,1070,219,956,97,1,97,Trousers,Slim-Fit,l,yellow,119,54,"A yellow coloured, S sized, Slim-Fit Trousers",667,14137,2021-01-05,2021-01-10,5.0,fulan 667,Prefer not to say,30,66 Jacob PassSuite 159,4671,New Beau,Victoria,Australia,Active,Adults
1068,1068,219,872,113,1,113,Trousers,Chinos,M,violet,100,54,"A violet coloured, M sized, Chinos Trousers",667,14137,2021-01-05,2021-01-10,5.0,fulan 667,Prefer not to say,30,66 Jacob PassSuite 159,4671,New Beau,Victoria,Australia,Active,Adults
4947,4947,989,330,109,1,109,Shirt,Mandarin Collar,XS,green,108,63,"A green coloured, XS sized, Mandarin Collar Shirt",595,27217,2021-01-06,2021-01-29,23.0,fulan 595,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active,Adults
4946,4946,989,685,113,2,226,Jacket,Parka,XS,blue,119,67,"A blue coloured, XS sized, Parka Jacket",595,27217,2021-01-06,2021-01-29,23.0,fulan 595,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active,Adults
4945,4945,989,78,118,2,236,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",595,27217,2021-01-06,2021-01-29,23.0,fulan 595,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active,Adults
1112,1112,228,381,94,2,188,Shirt,Henley,S,violet,92,43,"A violet coloured, S sized, Henley Shirt",773,10857,2021-01-06,2021-01-17,11.0,fulan 773,Prefer not to say,55,0398 Jayden TrailApt. 929,4177,Thomasborough,New South Wales,Australia,Active,Adults
1108,1108,228,478,118,3,354,Jacket,Puffer,L,blue,110,48,"A blue coloured, L sized, Puffer Jacket",773,10857,2021-01-06,2021-01-17,11.0,fulan 773,Prefer not to say,55,0398 Jayden TrailApt. 929,4177,Thomasborough,New South Wales,Australia,Active,Adults
1109,1109,228,904,94,1,94,Trousers,Cords,XL,indigo,113,70,"A indigo coloured, XL sized, Cords Trousers",773,10857,2021-01-06,2021-01-17,11.0,fulan 773,Prefer not to say,55,0398 Jayden TrailApt. 929,4177,Thomasborough,New South Wales,Australia,Active,Adults
1110,1110,228,123,92,1,92,Shirt,Denim,L,green,115,71,"A green coloured, L sized, Denim Shirt",773,10857,2021-01-06,2021-01-17,11.0,fulan 773,Prefer not to say,55,0398 Jayden TrailApt. 929,4177,Thomasborough,New South Wales,Australia,Active,Adults
1111,1111,228,1026,90,3,270,Trousers,Relaxed Leg,S,yellow,95,43,"A yellow coloured, S sized, Relaxed Leg Trousers",773,10857,2021-01-06,2021-01-17,11.0,fulan 773,Prefer not to say,55,0398 Jayden TrailApt. 929,4177,Thomasborough,New South Wales,Australia,Active,Adults
4948,4948,989,388,119,2,238,Shirt,Casual Slim Fit,L,red,113,78,"A red coloured, L sized, Casual Slim Fit Shirt",595,27217,2021-01-06,2021-01-29,23.0,fulan 595,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active,Adults
2652,2652,530,657,93,1,93,Jacket,Coach,M,indigo,115,64,"A indigo coloured, M sized, Coach Jacket",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
2653,2653,530,703,119,2,238,Jacket,Trench Coat,L,red,112,70,"A red coloured, L sized, Trench Coat Jacket",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
2650,2650,530,718,119,1,119,Jacket,Trench Coat,L,green,112,73,"A green coloured, L sized, Trench Coat Jacket",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
2654,2654,530,458,118,2,236,Jacket,Puffer,L,red,110,44,"A red coloured, L sized, Puffer Jacket",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
2651,2651,530,1124,102,3,306,Trousers,Cargo Pants,XL,red,106,45,"A red coloured, XL sized, Cargo Pants Trousers",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
2649,2649,530,277,95,2,190,Shirt,Polo,M,violet,117,77,"A violet coloured, M sized, Polo Shirt",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
191,191,40,333,109,2,218,Shirt,Mandarin Collar,L,green,108,67,"A green coloured, L sized, Mandarin Collar Shirt",86,56657,2021-01-07,2021-01-19,12.0,fulan 86,Prefer not to say,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Active,Seniors
3293,3293,664,811,117,1,117,Jacket,Shearling,S,orange,95,53,"A orange coloured, S sized, Shearling Jacket",21,11960,2021-01-07,2021-01-20,13.0,fulan 21,Prefer not to say,31,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,Active,Adults
2655,2655,530,719,119,3,357,Jacket,Trench Coat,xl,green,112,53,"A green coloured, XL sized, Trench Coat Jacket",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
2656,2656,530,1097,115,1,115,Trousers,Cropped,M,yellow,99,41,"A yellow coloured, M sized, Cropped Trousers",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
192,192,40,650,93,1,93,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",86,56657,2021-01-07,2021-01-19,12.0,fulan 86,Prefer not to say,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Active,Seniors
193,193,40,479,118,3,354,Jacket,Puffer,XL,blue,110,80,"A blue coloured, XL sized, Puffer Jacket",86,56657,2021-01-07,2021-01-19,12.0,fulan 86,Prefer not to say,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Active,Seniors
1506,1506,309,350,94,2,188,Shirt,Henley,XS,red,92,62,"A red coloured, XS sized, Henley Shirt",390,26229,2021-01-07,2021-01-25,18.0,fulan 390,Prefer not to say,36,806 O'connell CrestApt. 665,7155,South Eveshire,Western Australia,Australia,Active,Adults
2646,2646,530,1073,93,3,279,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
2647,2647,530,274,95,2,190,Shirt,Polo,XL,indigo,117,56,"A indigo coloured, XL sized, Polo Shirt",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
1505,1505,309,406,119,1,119,Shirt,Casual Slim Fit,S,blue,113,75,"A blue coloured, S sized, Casual Slim Fit Shirt",390,26229,2021-01-07,2021-01-25,18.0,fulan 390,Prefer not to say,36,806 O'connell CrestApt. 665,7155,South Eveshire,Western Australia,Australia,Active,Adults
2648,2648,530,757,109,3,327,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",467,20275,2021-01-07,2021-01-23,16.0,fulan 467,Prefer not to say,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,Active,Adults
1353,1353,280,502,102,1,102,Jacket,Windbreaker,M,yellow,109,52,"A yellow coloured, M sized, Windbreaker Jacket",551,20352,2021-01-07,2021-01-08,1.0,fulan 551,Prefer not to say,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,Active,Seniors
1355,1355,280,459,118,1,118,Jacket,Puffer,XL,red,110,41,"A red coloured, XL sized, Puffer Jacket",551,20352,2021-01-07,2021-01-08,1.0,fulan 551,Prefer not to say,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,Active,Seniors
194,194,40,688,113,3,339,Jacket,Parka,L,blue,119,61,"A blue coloured, L sized, Parka Jacket",86,56657,2021-01-07,2021-01-19,12.0,fulan 86,Prefer not to say,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Active,Seniors
1354,1354,280,1159,99,3,297,Trousers,High-Waisted,XL,red,98,80,"A red coloured, XL sized, High-Waisted Trousers",551,20352,2021-01-07,2021-01-08,1.0,fulan 551,Prefer not to say,68,48 Mikayla IslandApt. 883,591,Declanton,South Australia,Australia,Active,Seniors
3294,3294,664,312,105,1,105,Shirt,Cuban Collar,M,violet,93,67,"A violet coloured, M sized, Cuban Collar Shirt",21,11960,2021-01-07,2021-01-20,13.0,fulan 21,Prefer not to say,31,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,Active,Adults
539,539,117,405,119,2,238,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
540,540,117,765,109,1,109,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
541,541,117,890,94,3,282,Trousers,Cords,XS,green,113,50,"A green coloured, XS sized, Cords Trousers",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
542,542,117,532,98,1,98,Jacket,Leather,M,orange,113,80,"A orange coloured, M sized, Leather Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
544,544,117,522,102,1,102,Jacket,Windbreaker,M,violet,109,64,"A violet coloured, M sized, Windbreaker Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
2390,2390,485,1065,93,2,186,Trousers,Joggers,XS,green,94,77,"A green coloured, XS sized, Joggers Trousers",969,49699,2021-01-08,2021-01-28,20.0,fulan 969,Prefer not to say,77,08 Howe BoulevardApt. 286,9561,West Stella,South Australia,Australia,Active,Seniors
543,543,117,462,118,3,354,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
2837,2837,568,989,106,2,212,Trousers,Wool,XL,orange,111,56,"A orange coloured, XL sized, Wool Trousers",783,49427,2021-01-09,2021-01-22,13.0,fulan 783,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults
4960,4960,991,1205,105,3,315,Trousers,Pleated,XS,green,90,58,"A green coloured, XS sized, Pleated Trousers",493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
2839,2839,568,596,112,3,336,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket",783,49427,2021-01-09,2021-01-22,13.0,fulan 783,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults
2836,2836,568,824,117,2,234,Jacket,Shearling,XL,green,95,51,"A green coloured, XL sized, Shearling Jacket",783,49427,2021-01-09,2021-01-22,13.0,fulan 783,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults
2401,2401,487,814,117,2,234,Jacket,Shearling,XL,orange,95,60,"A orange coloured, XL sized, Shearling Jacket",926,21220,2021-01-09,2021-02-05,27.0,fulan 926,Prefer not to say,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors
2018,2018,407,307,105,2,210,Shirt,Cuban Collar,M,indigo,93,58,"A indigo coloured, M sized, Cuban Collar Shirt",835,42595,2021-01-09,2021-01-20,11.0,fulan 835,Prefer not to say,25,69 Morissette AvenueSuite 269,6147,North Lachlanfurt,South Australia,Australia,Active,Adults
2019,2019,407,602,112,1,112,Jacket,Cardigan,M,orange,118,54,"A orange coloured, M sized, Cardigan Jacket",835,42595,2021-01-09,2021-01-20,11.0,fulan 835,Prefer not to say,25,69 Morissette AvenueSuite 269,6147,North Lachlanfurt,South Australia,Australia,Active,Adults
2020,2020,407,795,91,3,273,Jacket,Pullover,XS,indigo,114,78,"A indigo coloured, XS sized, Pullover Jacket",835,42595,2021-01-09,2021-01-20,11.0,fulan 835,Prefer not to say,25,69 Morissette AvenueSuite 269,6147,North Lachlanfurt,South Australia,Australia,Active,Adults
4159,4159,828,626,112,2,224,Jacket,Cardigan,S,violet,118,49,"A violet coloured, S sized, Cardigan Jacket",601,32593,2021-01-09,2021-01-27,18.0,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,Adults
4160,4160,828,56,104,2,208,Shirt,Dress,S,blue,119,46,"A blue coloured, S sized, Dress Shirt",601,32593,2021-01-09,2021-01-27,18.0,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,Adults
4161,4161,828,39,104,3,312,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",601,32593,2021-01-09,2021-01-27,18.0,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,Adults
4162,4162,828,1114,115,1,115,Trousers,Cropped,XL,indigo,99,58,"A indigo coloured, XL sized, Cropped Trousers",601,32593,2021-01-09,2021-01-27,18.0,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,Adults
2400,2400,487,329,109,1,109,Shirt,Mandarin Collar,XL,yellow,108,43,"A yellow coloured, XL sized, Mandarin Collar Shirt",926,21220,2021-01-09,2021-02-05,27.0,fulan 926,Prefer not to say,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors
2397,2397,487,906,94,2,188,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers",926,21220,2021-01-09,2021-02-05,27.0,fulan 926,Prefer not to say,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors
4958,4958,991,970,97,2,194,Trousers,Slim-Fit,XS,indigo,119,74,"A indigo coloured, XS sized, Slim-Fit Trousers",493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
4957,4957,991,18,96,1,96,Shirt,Oxford Cloth,L,green,114,52,"A green coloured, L sized, Oxford Cloth Shirt",493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
4956,4956,991,871,113,1,113,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers",493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
4955,4955,991,212,106,3,318,Shirt,Chambray,M,red,105,48,"A red coloured, M sized, Chambray Shirt",493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
4954,4954,991,971,97,1,97,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers",493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
2399,2399,487,676,113,1,113,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",926,21220,2021-01-09,2021-02-05,27.0,fulan 926,Prefer not to say,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors
2398,2398,487,1103,115,1,115,Trousers,Cropped,L,green,99,55,"A green coloured, L sized, Cropped Trousers",926,21220,2021-01-09,2021-02-05,27.0,fulan 926,Prefer not to say,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors
2838,2838,568,366,94,1,94,Shirt,Henley,S,green,92,68,"A green coloured, S sized, Henley Shirt",783,49427,2021-01-09,2021-01-22,13.0,fulan 783,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults
2396,2396,487,851,113,2,226,Trousers,Chinos,S,yellow,100,40,"A yellow coloured, S sized, Chinos Trousers",926,21220,2021-01-09,2021-02-05,27.0,fulan 926,Prefer not to say,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors
2395,2395,487,758,109,2,218,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket",926,21220,2021-01-09,2021-02-05,27.0,fulan 926,Prefer not to say,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors
4959,4959,991,215,106,1,106,Shirt,Chambray,XS,orange,105,76,"A orange coloured, XS sized, Chambray Shirt",493,17535,2021-01-09,2021-01-16,7.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
2645,2645,529,1194,105,2,210,Trousers,Pleated,XL,red,90,58,"A red coloured, XL sized, Pleated Trousers",767,31199,2021-01-10,2021-01-19,9.0,fulan 767,Prefer not to say,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia,Active,Adults
2643,2643,529,291,105,2,210,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt",767,31199,2021-01-10,2021-01-19,9.0,fulan 767,Prefer not to say,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia,Active,Adults
2644,2644,529,937,96,3,288,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers",767,31199,2021-01-10,2021-01-19,9.0,fulan 767,Prefer not to say,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia,Active,Adults
806,806,168,439,107,1,107,Jacket,Denim,XL,green,92,59,"A green coloured, XL sized, Denim Jacket",664,51244,2021-01-10,2021-01-27,17.0,fulan 664,Prefer not to say,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Active,Adults
2219,2219,447,719,119,1,119,Jacket,Trench Coat,xl,green,112,53,"A green coloured, XL sized, Trench Coat Jacket",100,59708,2021-01-10,2021-01-23,13.0,fulan 100,Prefer not to say,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors
2217,2217,447,701,119,3,357,Jacket,Trench Coat,S,red,112,54,"A red coloured, S sized, Trench Coat Jacket",100,59708,2021-01-10,2021-01-23,13.0,fulan 100,Prefer not to say,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors
2218,2218,447,427,107,3,321,Jacket,Denim,M,orange,92,48,"A orange coloured, M sized, Denim Jacket",100,59708,2021-01-10,2021-01-23,13.0,fulan 100,Prefer not to say,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors
911,911,187,129,92,3,276,Shirt,Denim,XL,blue,115,73,"A blue coloured, XL sized, Denim Shirt",401,15167,2021-01-10,2021-01-19,9.0,fulan 401,Prefer not to say,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,Active,Seniors
2214,2214,447,1095,115,1,115,Trousers,Cropped,XS,yellow,99,41,"A yellow coloured, XS sized, Cropped Trousers",100,59708,2021-01-10,2021-01-23,13.0,fulan 100,Prefer not to say,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors
803,803,168,1037,90,3,270,Trousers,Relaxed Leg,M,blue,95,72,"A blue coloured, M sized, Relaxed Leg Trousers",664,51244,2021-01-10,2021-01-27,17.0,fulan 664,Prefer not to say,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Active,Adults
804,804,168,1112,115,3,345,Trousers,Cropped,M,indigo,99,73,"A indigo coloured, M sized, Cropped Trousers",664,51244,2021-01-10,2021-01-27,17.0,fulan 664,Prefer not to say,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Active,Adults
805,805,168,19,96,1,96,Shirt,Oxford Cloth,XL,green,114,42,"A green coloured, XL sized, Oxford Cloth Shirt",664,51244,2021-01-10,2021-01-27,17.0,fulan 664,Prefer not to say,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Active,Adults
807,807,168,605,112,2,224,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",664,51244,2021-01-10,2021-01-27,17.0,fulan 664,Prefer not to say,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,Active,Adults
